id,utrip_id,city_id,hotel_country
46104,6234057_1,51765,Nevoruss
46105,6238881_1,56498,Fook Island
46106,6247820_2,7001,Gondal
46107,635546_2,17438,Rolisica
46108,658867_2,31531,"Merania, Kingdom of"
46109,661024_1,52815,Aldovia
46110,67695_1,23844,Kangan
46111,678947_1,2416,Drusselstein
46112,701517_1,63075,Gondal
46113,742947_1,64876,Fook Island
46114,762056_1,52042,Osterlich
46115,778808_1,44320,Gondal
46116,790485_4,3734,"Altis and Stratis, Republic of"
46117,793940_1,42482,Fook Island
46118,802688_1,8500,Gondal
46119,826813_1,18164,Santa Prisca
46120,829092_1,61320,Bozatta
46121,872581_2,12688,Axphain
46122,900964_1,60101,Rolisica
46123,917603_1,41113,Osterlich
46124,921539_1,63042,Dawsbergen
46125,941801_3,8462,Rolisica
46126,943301_1,27353,Bozatta
46127,1005858_1,31531,"Merania, Kingdom of"
46128,1013995_1,42356,Idris
46129,1027002_1,22338,Yerba
46130,1048270_1,29770,Elbonia
46131,1064544_1,61724,Carpathia
46132,1072855_2,10060,Novistrana
46133,1084979_13,8938,Gondal
46134,1089017_1,45869,Santa Prisca
46135,1105039_6,21137,Gondal
46136,1105577_1,23714,Glubbdubdrib
46137,1119199_1,63476,Cobra Island
46138,1124983_1,17013,Borginia
46139,1153336_1,66008,Alvonia
46140,115596_2,35160,Osterlich
46141,1186363_1,26436,Nova Africa
46142,1201804_1,56498,Fook Island
46143,1222646_1,25617,Cobra Island
46144,1231629_1,26345,Kangan
46145,1257360_1,3123,Gondal
46146,125866_2,24886,Yudonia
46147,1266917_1,6582,Sokovia
46148,1275443_1,43599,Dawsbergen
46149,1326983_2,12800,Fook Island
46150,1331538_1,49664,Elbonia
46151,1333807_1,18828,Glubbdubdrib
46152,1336886_1,51135,Santa Prisca
46153,1341780_2,31352,Holy Britannian Empire
46154,1355242_1,52815,Aldovia
46155,136590_2,17429,Cobra Island
46156,1367820_1,18548,Yudonia
46157,1368986_1,40960,Edonia
46158,143808_2,47499,Kangan
46159,1453483_1,41168,Fook Island
46160,1458916_1,28718,Glubbdubdrib
46161,1483766_1,30768,Gondal
46162,151461_1,62950,Carpathia
46163,1529644_1,41858,Glubbdubdrib
46164,1534716_1,55284,Rolisica
46165,1581744_1,32065,Nevoruss
46166,1609614_1,31146,Elbonia
46167,1626045_1,17579,Glubbdubdrib
46168,1637542_2,1804,Glubbdubdrib
46169,1637614_3,51805,Gondal
46170,1662635_1,2078,Kasnia
46171,1684551_1,6512,Glubbdubdrib
46172,168702_1,47527,Holy Britannian Empire
46173,1707279_1,17013,Borginia
46174,1745002_1,29319,Cobra Island
46175,1749011_1,26436,Nova Africa
46176,1752589_2,12144,Atlantis
46177,1777075_1,12644,Cobra Island
46178,1784690_1,64571,Fook Island
46179,1789149_3,26235,Alvonia
46180,182253_4,52815,Aldovia
46181,1828980_3,36073,Patusan
46182,1837920_1,30695,Fook Island
46183,1849935_10,24561,Laurania
46184,1908293_4,55035,Gondal
46185,1911476_1,45936,Bartovia
46186,1923170_1,47499,Kangan
46187,1925197_2,28154,Atlantis
46188,1943764_3,53146,Elbonia
46189,194810_2,15301,Elbonia
46190,1956603_1,9723,The Devilfire Empire
46191,1980608_2,58452,Dawsbergen
46192,200003_2,47527,Holy Britannian Empire
46193,200852_1,42937,Kasnia
46194,2009130_1,8307,Gondal
46195,2032787_1,52815,Aldovia
46196,2038234_1,26436,Nova Africa
46197,2056048_1,55763,Bozatta
46198,2082314_5,16521,Carjackistan
46199,2083639_1,15990,Holy Britannian Empire
46200,2091621_1,4238,Leutonia
46201,2099796_1,25025,Norland
46202,2156937_1,2748,Leutonia
46203,2226130_1,43306,Carpathia
46204,2241567_1,65966,Gondal
46205,2258115_1,5781,Santa Prisca
46206,2261294_1,11783,Kangan
46207,2282890_2,38912,Borginia
46208,2307236_1,14291,Robo-Hungarian Empire
46209,2335546_3,19333,Elbonia
46210,2338028_3,56590,Marina Venetta
46211,2354144_1,8335,Cobra Island
46212,2398646_2,4932,Borginia
46213,2399820_3,22094,Aslerfan
46214,2405976_1,10994,Nevoruss
46215,2409411_1,42482,Fook Island
46216,2417079_1,30520,Glubbdubdrib
46217,2423112_1,56450,Gondal
46218,2446755_2,58235,Fook Island
46219,2451610_1,61487,Santa Prisca
46220,2459410_1,2652,Elbonia
46221,2460423_1,9039,Gondal
46222,2464105_1,47499,Kangan
46223,2467028_1,20704,Fook Island
46224,2484076_1,11476,Graznavia
46225,2487682_1,45347,Cobra Island
46226,2524359_1,382,Fook Island
46227,2525061_1,13045,Glubbdubdrib
46228,2577276_2,61058,Carpathia
46229,2580218_1,53434,Lilliput
46230,2603396_1,29319,Cobra Island
46231,2610935_1,2122,Gondal
46232,2611724_1,17013,Borginia
46233,2613536_1,17127,Fook Island
46234,2624550_1,52818,Elbonia
46235,2629342_1,7549,Glubbdubdrib
46236,2642149_4,46675,Kumbolaland
46237,2643549_1,11233,Cobra Island
46238,2657470_1,3914,Cobra Island
46239,2659713_1,62195,Gondal
46240,2668220_1,34123,Cobra Island
46241,2671356_2,51765,Nevoruss
46242,2671530_1,22065,Leutonia
46243,2673210_1,58741,Bartovia
46244,2678832_1,41484,Gondal
46245,2706102_1,36073,Patusan
46246,2707188_1,65663,Oceania
46247,271729_1,1910,Patusan
46248,2718415_1,51302,Fook Island
46249,2734957_2,65322,Cobra Island
46250,2742131_2,26235,Alvonia
46251,2767542_1,196,Fook Island
46252,2784378_1,16521,Carjackistan
46253,2798267_1,2416,Drusselstein
46254,2830821_3,31318,Fook Island
46255,2854524_1,59382,Bozatta
46256,287608_2,48788,Dawsbergen
46257,2879271_1,38772,Borginia
46258,2882832_2,7423,Novistrana
46259,2888577_2,21033,Fook Island
46260,2894886_1,54384,Patusan
46261,2902318_2,24762,Osterlich
46262,2903839_1,5931,Bozatta
46263,291574_2,45135,Cobra Island
46264,2936471_1,55763,Bozatta
46265,2943265_2,66815,Cobra Island
46266,2966367_3,36063,Gondal
46267,2995099_1,15949,Bandaria
46268,2996107_1,23921,Cobra Island
46269,3005093_1,21341,Alvonia
46270,30150_1,60328,Holy Britannian Empire
46271,3080569_2,59581,Gondal
46272,308328_1,40290,Palombia
46273,3083678_1,63342,Alvonia
46274,3116840_1,49668,Rolisica
46275,312897_1,56582,Lilliput
46276,3133412_2,4476,Gondal
46277,3147985_1,28491,Nova Africa
46278,3155307_1,27517,Glubbdubdrib
46279,3162815_1,64876,Fook Island
46280,3182637_3,35160,Osterlich
46281,3190344_2,13150,Alvonia
46282,3199828_1,18474,Cobra Island
46283,3210283_1,44103,Santa Prisca
46284,3229606_1,11996,Cobra Island
46285,3275025_1,19448,Nova Africa
46286,3280889_1,8462,Rolisica
46287,3296764_1,27404,Cobra Island
46288,3297099_1,29770,Elbonia
46289,3309262_2,49834,Osterlich
46290,3310408_1,7125,Bartovia
46291,3316880_1,36063,Gondal
46292,3325276_3,51517,Sarkhan
46293,3347652_2,19386,The Devilfire Empire
46294,3352333_1,20543,Aldorria
46295,3356149_2,10662,Elbonia
46296,3417820_1,51291,Glubbdubdrib
46297,3434795_1,47499,Kangan
46298,3436813_1,382,Fook Island
46299,3441922_2,61320,Bozatta
46300,3442473_6,49486,Kumbolaland
46301,3444160_1,17127,Fook Island
46302,3476688_1,22065,Leutonia
46303,3477117_2,8529,Costa Luna
46304,3488875_1,61819,Glubbdubdrib
46305,349500_1,41620,Carjackistan
46306,3511848_1,43621,Kasnia
46307,3523457_1,37689,Gondal
46308,3530599_1,58819,Fook Island
46309,355162_1,2538,Glubbdubdrib
46310,3587912_8,9036,Elbonia
46311,3595593_1,26436,Nova Africa
46312,3597129_2,35364,Cobra Island
46313,3619952_1,61612,Robo-Hungarian Empire
46314,3630021_8,51032,Gondal
46315,3631695_1,47759,Osterlich
46316,3636310_7,40708,Bartovia
46317,366823_1,36032,Gondal
46318,3691860_1,44320,Gondal
46319,3739685_1,5781,Santa Prisca
46320,3744930_2,28154,Atlantis
46321,3754653_1,7122,Holy Britannian Empire
46322,3762651_1,51790,Cobra Island
46323,3768259_1,21929,Dawsbergen
46324,3784153_3,44103,Santa Prisca
46325,379276_1,11783,Kangan
46326,3807605_1,22048,Gondal
46327,3809656_2,18820,Cobra Island
46328,3829270_3,6327,Bozatta
46329,3876311_1,11652,Borginia
46330,3892554_1,56315,Glubbdubdrib
46331,3932652_1,13530,Alvonia
46332,3933616_2,66648,Glubbdubdrib
46333,3935484_2,6005,Patusan
46334,3952399_1,12831,Gondal
46335,395590_1,19771,Patusan
46336,3985169_1,42654,Fook Island
46337,4055348_1,28273,Holy Britannian Empire
46338,4077477_2,22043,Fook Island
46339,4081849_1,19771,Patusan
46340,4094284_1,12308,Santa Prisca
46341,4102983_1,44320,Gondal
46342,4105371_1,6582,Sokovia
46343,4130945_1,31057,Kangan
46344,4143078_1,13647,Fook Island
46345,4160265_3,51517,Sarkhan
46346,4192368_1,60632,Nevoruss
46347,428365_1,8311,Glubbdubdrib
46348,4299181_2,38677,Cobra Island
46349,4299729_1,64876,Fook Island
46350,4302834_3,11652,Borginia
46351,4328736_3,6582,Sokovia
46352,4338427_1,66815,Cobra Island
46353,434122_1,32748,Fook Island
46354,4344954_1,11115,Aslerfan
46355,4346432_2,11100,Nevoruss
46356,4352266_3,35856,Gondal
46357,4362366_1,5356,Kangan
46358,4398199_1,64496,Trans-Carpathia
46359,4398324_4,29319,Cobra Island
46360,4405492_7,35543,Santa Prisca
46361,4411460_1,42356,Idris
46362,4424926_1,55163,Axphain
46363,4432528_1,4202,Kangan
46364,4433379_2,15902,Bultan
46365,4464083_1,51259,Oceania
46366,4465708_2,29319,Cobra Island
46367,4508523_2,17013,Borginia
46368,4513228_1,9278,Patusan
46369,4519668_1,19839,Gondal
46370,4527153_1,57820,Russian Democratic Union
46371,4527994_1,23382,Mypos
46372,4587793_2,3505,Glubbdubdrib
46373,459095_1,34587,Fook Island
46374,4601681_1,29690,Bartovia
46375,4605645_1,14701,Borginia
46376,4619871_2,17775,Novistrana
46377,4654897_1,51765,Nevoruss
46378,4656322_3,19771,Patusan
46379,4659567_7,54705,Bolumbia
46380,4669471_1,18160,Sylvania
46381,4674552_18,38196,Gondal
46382,4681053_1,25025,Norland
46383,4686242_1,34342,Sokovia
46384,4689933_2,1034,Gondal
46385,4694873_1,51291,Glubbdubdrib
46386,4713935_2,15215,Novistrana
46387,4724837_1,49740,Gondal
46388,476270_2,55763,Bozatta
46389,4788593_1,51765,Nevoruss
46390,4790211_19,31114,Gondal
46391,483007_1,57658,Leutonia
46392,4833852_1,64876,Fook Island
46393,4834493_1,27115,Gondal
46394,4865553_4,61320,Bozatta
46395,4916380_1,51291,Glubbdubdrib
46396,4917924_2,31127,Bozatta
46397,4920655_3,62611,Idris
46398,4935788_1,5085,Gondal
46399,497002_1,10519,The Devilfire Empire
46400,4974479_1,15346,Coalition States
46401,4993026_2,11869,Glubbdubdrib
46402,4999111_3,31531,"Merania, Kingdom of"
46403,500643_3,19771,Patusan
46404,5053532_1,1046,Glubbdubdrib
46405,5054684_1,9608,Fook Island
46406,5069442_1,42159,Glubbdubdrib
46407,5070155_1,32815,Bandaria
46408,50768_2,57734,Axphain
46409,5090924_1,66676,Fook Island
46410,5095352_1,60143,Patusan
46411,5126108_1,10485,Kangan
46412,5132672_1,55529,Kangan
46413,5158209_2,985,Mypos
46414,5160134_1,66648,Glubbdubdrib
46415,5173306_2,50375,Cobra Island
46416,5197217_2,52353,Glubbdubdrib
46417,5226646_2,17127,Fook Island
46418,5251864_1,17610,Edonia
46419,5272697_1,51291,Glubbdubdrib
46420,5275157_1,17013,Borginia
46421,5310455_1,34640,Gondal
46422,5343002_1,39423,Carpathia
46423,5415438_3,46077,Osterlich
46424,5415545_16,19386,The Devilfire Empire
46425,5416745_1,39097,Gondal
46426,5423144_1,64503,Gondal
46427,5439378_1,5536,Glubbdubdrib
46428,549778_3,10992,Gondal
46429,5498478_2,36063,Gondal
46430,5523179_1,16642,Patusan
46431,5558273_1,17013,Borginia
46432,5573446_2,58178,Gondal
46433,5586341_1,10457,Glubbdubdrib
46434,5588482_1,17127,Fook Island
46435,5615127_1,36063,Gondal
46436,5626307_1,27112,Rook Islands
46437,5636376_1,20820,Axphain
46438,5642097_1,61020,Fook Island
46439,5652120_1,29770,Elbonia
46440,5666905_1,22065,Leutonia
46441,5673937_1,57931,Kasnia
46442,5697531_1,58823,Fook Island
46443,5725344_1,2416,Drusselstein
46444,5740943_1,28829,Fook Island
46445,5771369_1,36063,Gondal
46446,5785638_1,14104,Gondal
46447,5809251_1,15626,Gondal
46448,5823249_1,25773,Bozatta
46449,5828438_3,52815,Aldovia
46450,5851076_1,29943,Axphain
46451,5862924_1,58178,Gondal
46452,5870225_1,47499,Kangan
46453,589709_1,17044,Kangan
46454,591080_4,20910,Elbonia
46455,5936346_1,29538,Gondal
46456,5941413_1,52567,Holy Britannian Empire
46457,5954555_1,50075,The Devilfire Empire
46458,5957861_2,6582,Sokovia
46459,5966455_1,51765,Nevoruss
46460,6003335_1,47527,Holy Britannian Empire
46461,6004323_1,32821,Cobra Island
46462,6016496_1,64876,Fook Island
46463,6055430_2,64397,Aldovia
46464,6091816_1,49386,Kangan
46465,6099565_1,31830,Axphain
46466,6100651_1,44869,Elbonia
46467,6106595_3,47853,Flausenthurm
46468,6111574_1,29319,Cobra Island
46469,611797_2,50075,The Devilfire Empire
46470,6128249_2,59334,Gondal
46471,6141358_1,3763,Glubbdubdrib
46472,6145880_1,59034,Cobra Island
46473,6156379_1,10580,Gondal
46474,6170139_1,22967,Axphain
46475,6176403_2,10382,Gondal
46476,6184074_1,47499,Kangan
46477,6200582_2,2695,Bozatta
46478,6213975_1,47486,Holy Britannian Empire
46479,6218570_1,52933,Osterlich
46480,6220401_1,65322,Cobra Island
46481,6230664_1,29770,Elbonia
46482,6237289_2,52818,Elbonia
46483,638309_1,30240,Gondal
46484,638721_2,58741,Bartovia
46485,644364_4,19350,Bozatta
46486,654368_1,65635,Borginia
46487,656812_1,46026,Nova Africa
46488,668371_1,48305,Gondal
46489,681315_2,5232,Edonia
46490,681847_2,48743,Gondal
46491,693653_1,19771,Patusan
46492,724438_1,4065,Cobra Island
46493,727997_4,18548,Yudonia
46494,736766_1,47499,Kangan
46495,752394_1,62927,Gondal
46496,755161_1,47541,Cobra Island
46497,763035_3,65856,Holy Britannian Empire
46498,766401_1,2588,Axphain
46499,836208_1,3763,Glubbdubdrib
46500,842846_2,64876,Fook Island
46501,910986_1,44561,Holy Britannian Empire
46502,924028_2,22842,Kasnia
46503,978872_2,44103,Santa Prisca
46504,979580_4,44893,Kasnia
46505,987456_1,53207,Nevoruss
46506,997748_1,8335,Cobra Island
46507,101795_1,37601,Elbonia
46508,1035963_1,28384,Gondal
46509,1038659_1,2919,Cobra Island
46510,1064717_2,51259,Oceania
46511,1065617_1,61716,Glubbdubdrib
46512,1068077_1,1321,Gondal
46513,1077468_1,11757,Kumbolaland
46514,1087294_1,22065,Leutonia
46515,1090714_1,17013,Borginia
46516,1098122_1,64876,Fook Island
46517,1112674_1,11115,Aslerfan
46518,1119444_1,6788,Fook Island
46519,1127715_1,24783,Yerba
46520,1147194_1,33049,Glubbdubdrib
46521,1155119_2,45065,Isle of Fogg
46522,1159638_2,47032,Fook Island
46523,1162508_1,12261,Eurasia
46524,1178179_1,8462,Rolisica
46525,1203080_1,26904,Glubbdubdrib
46526,1205228_1,2416,Drusselstein
46527,1206034_9,36063,Gondal
46528,1286003_1,6469,Aldovia
46529,1286087_1,41237,Nevoruss
46530,1290527_1,32502,Elbonia
46531,1306153_1,29319,Cobra Island
46532,1328987_1,26436,Nova Africa
46533,1354841_1,5071,Leutonia
46534,1385672_1,13530,Alvonia
46535,1392895_1,20799,Alvonia
46536,1448459_1,3674,Borginia
46537,147668_2,37486,Cobra Island
46538,149406_2,6582,Sokovia
46539,1496504_3,36435,"Braganza, Dominion of"
46540,1497467_3,1571,Gondal
46541,1510700_1,32387,Qasha
46542,1511594_3,27269,Gondal
46543,1531216_2,1130,Glubbdubdrib
46544,1539860_1,16612,Axphain
46545,1554795_2,41111,Santa Prisca
46546,1559145_1,8457,Wadiya
46547,1563587_1,4932,Borginia
46548,1590517_1,48743,Gondal
46549,1591937_1,23014,Cobra Island
46550,1609387_2,26007,Borginia
46551,161036_3,21512,Yerba
46552,164251_1,18820,Cobra Island
46553,1658269_1,2416,Drusselstein
46554,166202_2,7322,Gondal
46555,1677184_2,44170,Gondal
46556,1677890_1,63284,Bozatta
46557,1723676_1,29770,Elbonia
46558,1728628_1,29669,Gondal
46559,1752350_1,34478,Kangan
46560,1770662_1,66815,Cobra Island
46561,1792397_1,34123,Cobra Island
46562,1805559_1,6582,Sokovia
46563,1812407_1,11733,Gondal
46564,1857770_1,39423,Carpathia
46565,187681_2,2078,Kasnia
46566,1878419_1,28733,Kangan
46567,1882638_1,3763,Glubbdubdrib
46568,1884528_1,23714,Glubbdubdrib
46569,1920573_4,24507,The Devilfire Empire
46570,1922884_1,49549,Fook Island
46571,1925709_2,19386,The Devilfire Empire
46572,1949492_1,36063,Gondal
46573,1951832_1,47976,Holy Britannian Empire
46574,1992663_1,36208,Glubbdubdrib
46575,204551_2,42401,Fook Island
46576,2049350_1,46838,Leutonia
46577,2054459_1,17127,Fook Island
46578,2083902_1,16612,Axphain
46579,2101936_1,58534,Aldovia
46580,2136304_1,64876,Fook Island
46581,2152110_1,65111,Cobra Island
46582,2158117_2,39830,Gondal
46583,2159351_2,42482,Fook Island
46584,2159841_1,34033,Fook Island
46585,2208514_2,64876,Fook Island
46586,2214377_1,19448,Nova Africa
46587,2218707_1,56300,Fook Island
46588,2222963_1,46557,Glubbdubdrib
46589,2253258_2,41110,Kasnia
46590,2262060_1,48483,Cobra Island
46591,2272367_1,10716,Glubbdubdrib
46592,2282080_1,13530,Alvonia
46593,2366687_1,66648,Glubbdubdrib
46594,2403826_1,65322,Cobra Island
46595,241594_1,2416,Drusselstein
46596,2418922_1,66648,Glubbdubdrib
46597,2457663_1,11652,Borginia
46598,2465742_1,4932,Borginia
46599,2481856_1,48662,Nevoruss
46600,2488800_2,8462,Rolisica
46601,2489912_2,34526,Gondal
46602,2494612_1,55883,Elbonia
46603,2512159_6,17013,Borginia
46604,2519628_2,45047,Idris
46605,2523233_1,56651,Rook Islands
46606,2525133_2,59034,Cobra Island
46607,2530315_1,51201,Gondal
46608,2560445_1,19333,Elbonia
46609,257552_1,57266,Alvonia
46610,2582606_1,57266,Alvonia
46611,2587437_1,52815,Aldovia
46612,2615605_1,28154,Atlantis
46613,26182_1,46675,Kumbolaland
46614,2654920_1,1046,Glubbdubdrib
46615,2669655_3,51630,Kasnia
46616,2688737_2,49479,Gondal
46617,269215_1,60632,Nevoruss
46618,2701173_1,42370,Gondal
46619,2725160_1,6542,Cobra Island
46620,2750472_1,22252,Edonia
46621,277597_1,34835,Novistrana
46622,2807478_4,43306,Carpathia
46623,282031_1,50652,Cobra Island
46624,2828626_1,65322,Cobra Island
46625,2832901_2,59581,Gondal
46626,2853757_1,52815,Aldovia
46627,2859628_1,35005,Halla
46628,2860093_1,36073,Patusan
46629,2862013_1,11869,Glubbdubdrib
46630,2877952_1,2416,Drusselstein
46631,2897348_1,2416,Drusselstein
46632,2907154_1,61316,Drusselstein
46633,2907753_5,1489,Axphain
46634,2914940_1,31088,Fook Island
46635,2930089_5,49106,Elbonia
46636,2937926_8,44869,Elbonia
46637,2966434_4,37885,Kasnia
46638,3014198_1,56872,Patusan
46639,3025068_1,28059,Kumbolaland
46640,3060124_1,4202,Kangan
46641,3060965_1,9701,Fook Island
46642,3069847_2,54810,Isla Island
46643,3095578_1,13530,Alvonia
46644,3101987_1,51135,Santa Prisca
46645,3119860_1,35627,Elbonia
46646,3144557_2,1321,Gondal
46647,3155872_1,33049,Glubbdubdrib
46648,3168818_5,58741,Bartovia
46649,3244249_2,40547,Holy Britannian Empire
46650,3280143_2,20392,Gondal
46651,3283899_1,66969,Glubbdubdrib
46652,3284798_2,17013,Borginia
46653,3299075_1,21996,Cobra Island
46654,3301504_2,38677,Cobra Island
46655,3303878_2,27112,Rook Islands
46656,331086_1,62927,Gondal
46657,3311190_2,52815,Aldovia
46658,3318619_2,53560,Carpathia
46659,3331657_1,11783,Kangan
46660,3337803_1,16521,Carjackistan
46661,3337964_2,29048,Gondal
46662,3361467_1,8335,Cobra Island
46663,338902_1,45132,Cobra Island
46664,3392313_2,7549,Glubbdubdrib
46665,3395067_2,36032,Gondal
46666,3446912_1,43306,Carpathia
46667,3461027_2,51211,Drusselstein
46668,3476017_1,61320,Bozatta
46669,348558_1,40521,Fook Island
46670,3504513_1,2416,Drusselstein
46671,3520824_3,6582,Sokovia
46672,3521764_1,61320,Bozatta
46673,3532358_1,44103,Santa Prisca
46674,35742_1,48483,Cobra Island
46675,3603508_1,66414,Isla Island
46676,3634170_1,4932,Borginia
46677,3637283_1,47499,Kangan
46678,3685638_1,37761,Holy Britannian Empire
46679,3700439_1,54465,Gondal
46680,3701363_1,62399,Aldovia
46681,381967_1,1643,Gondal
46682,3853091_5,51765,Nevoruss
46683,3867971_1,26436,Nova Africa
46684,3875730_1,4790,San Sombrèro
46685,3881489_2,48483,Cobra Island
46686,3910411_1,21555,Alvonia
46687,3922158_1,17127,Fook Island
46688,3969740_2,66648,Glubbdubdrib
46689,4016275_3,42356,Idris
46690,4016815_1,3505,Glubbdubdrib
46691,4025733_1,36063,Gondal
46692,4043146_1,56503,Axphain
46693,4057324_1,57794,Fook Island
46694,4064412_2,67425,Yerba
46695,4094023_1,30520,Glubbdubdrib
46696,4122820_1,21929,Dawsbergen
46697,413119_1,34033,Fook Island
46698,4140158_1,51849,Elbonia
46699,4149461_2,37607,Fook Island
46700,4194398_5,21891,Bozatta
46701,4226106_3,64876,Fook Island
46702,4247794_1,23940,Gondal
46703,4249431_1,62185,Axphain
46704,4262032_1,26345,Kangan
46705,4268322_3,55610,Gondal
46706,4273109_1,52567,Holy Britannian Empire
46707,427472_2,49863,Phaic Tăn
46708,4275614_1,4932,Borginia
46709,4277546_2,12786,The Devilfire Empire
46710,4279029_3,58779,Cobra Island
46711,4279317_1,29770,Elbonia
46712,4292313_2,10485,Kangan
46713,4293445_8,14269,Gondal
46714,4296609_1,5576,Grand Fenwick
46715,4327887_3,50391,Grenyarnia
46716,4329910_1,47499,Kangan
46717,437339_1,48683,Gondal
46718,4377508_1,39189,Bartovia
46719,4378475_1,27269,Gondal
46720,4390097_1,40933,Leutonia
46721,4390370_1,64876,Fook Island
46722,4402716_2,48483,Cobra Island
46723,4402937_1,52815,Aldovia
46724,4419195_3,59909,Glubbdubdrib
46725,4424867_5,5565,Idris
46726,4436337_1,56198,Elbonia
46727,4459506_1,10485,Kangan
46728,4465077_1,62185,Axphain
46729,4466845_2,43428,Leutonia
46730,4470502_2,9996,Holy Britannian Empire
46731,4473259_4,47499,Kangan
46732,448389_6,39046,Elbonia
46733,4488756_1,17598,Leutonia
46734,4545337_1,1184,Dawsbergen
46735,4579302_2,5754,Osterlich
46736,4579612_1,4932,Borginia
46737,4579771_2,34342,Sokovia
46738,4588333_1,60274,Slaka
46739,4590877_1,4339,Holy Britannian Empire
46740,4615053_1,42368,Gondal
46741,4622999_1,8462,Rolisica
46742,4627385_2,46854,Leutonia
46743,4630361_1,52818,Elbonia
46744,4648699_1,52168,Santa Prisca
46745,4663239_1,17410,Bangalla
46746,4715323_1,2078,Kasnia
46747,4744904_2,14705,Osterlich
46748,4750856_1,60328,Holy Britannian Empire
46749,4773697_2,47813,Bartovia
46750,4782597_1,60282,Santa Prisca
46751,4787442_1,15284,Tcherkistan
46752,4809389_1,25269,Fook Island
46753,4809608_1,36063,Gondal
46754,4825107_1,65797,Glubbdubdrib
46755,4849340_1,62755,Cobra Island
46756,4863760_2,49927,Elbonia
46757,4881345_1,57529,Elbonia
46758,488516_2,47499,Kangan
46759,4893951_1,51765,Nevoruss
46760,4894881_1,735,Patusan
46761,4895428_9,47486,Holy Britannian Empire
46762,4920416_1,66139,Elbonia
46763,4953172_2,657,Bozatta
46764,497438_1,35811,Syldavia
46765,4976654_1,66815,Cobra Island
46766,4987591_1,2416,Drusselstein
46767,4988279_1,64071,Cobra Island
46768,5033729_1,6546,Osterlich
46769,50524_1,52815,Aldovia
46770,5086764_1,62270,Yerba
46771,5100513_1,62185,Axphain
46772,5119708_1,13530,Alvonia
46773,5134175_1,10728,Glubbdubdrib
46774,5152516_1,50210,Fook Island
46775,5162124_3,22175,Cobra Island
46776,5173482_1,37822,Cobra Island
46777,5181178_1,65741,Gondal
46778,5190195_1,57503,Fook Island
46779,5201401_1,48483,Cobra Island
46780,5216037_1,9907,Gondal
46781,5224860_1,53558,Santa Prisca
46782,5225296_2,2416,Drusselstein
46783,5272733_1,35811,Syldavia
46784,5278840_1,40521,Fook Island
46785,5280890_3,48199,Glubbdubdrib
46786,5286089_1,382,Fook Island
46787,5314293_1,56651,Rook Islands
46788,5315127_2,28577,Gondal
46789,5326551_2,29319,Cobra Island
46790,5332771_1,26436,Nova Africa
46791,5365612_1,47486,Holy Britannian Empire
46792,5430224_1,4932,Borginia
46793,5461327_1,45328,Glubbdubdrib
46794,548428_2,37376,Santa Prisca
46795,5486693_6,61612,Robo-Hungarian Empire
46796,5495871_1,18164,Santa Prisca
46797,5514012_3,3763,Glubbdubdrib
46798,5528534_3,23243,São Rico
46799,552985_1,46883,Patusan
46800,5542711_3,25676,Glubbdubdrib
46801,55539_2,51611,Nevoruss
46802,5562555_1,13530,Alvonia
46803,557495_1,37874,Holy Britannian Empire
46804,5615696_1,66648,Glubbdubdrib
46805,5639378_1,12695,Gondal
46806,5651631_1,16095,Sylvania
46807,5677005_2,12308,Santa Prisca
46808,5679761_1,44224,Alvonia
46809,5689527_1,19771,Patusan
46810,5710656_1,735,Patusan
46811,571537_1,17127,Fook Island
46812,5729796_1,1979,Kangan
46813,5768909_1,382,Fook Island
46814,5770897_1,36435,"Braganza, Dominion of"
46815,5772507_1,34626,Gondal
46816,5777404_2,1909,Glubbdubdrib
46817,580361_1,2664,Cobra Island
46818,5823562_1,26436,Nova Africa
46819,5873373_1,51291,Glubbdubdrib
46820,588714_1,39807,Fook Island
46821,5909387_1,63752,Gondal
46822,5910482_4,43428,Leutonia
46823,5925470_2,4932,Borginia
46824,5930685_1,61533,Bacteria
46825,59627_1,8462,Rolisica
46826,5966519_2,51259,Oceania
46827,5973239_1,7551,Bozatta
46828,5976118_5,52815,Aldovia
46829,6001916_1,33049,Glubbdubdrib
46830,6003120_1,12388,Gondal
46831,6031350_1,2416,Drusselstein
46832,6038777_2,54665,Cobra Island
46833,605650_1,23921,Cobra Island
46834,6065967_3,64269,Carpathia
46835,6071952_1,14549,Kangan
46836,6079599_1,64876,Fook Island
46837,6092038_1,17013,Borginia
46838,6099210_1,10485,Kangan
46839,6136684_1,51135,Santa Prisca
46840,6160816_1,53394,Grenyarnia
46841,6167350_3,17775,Novistrana
46842,6207531_1,59356,Fook Island
46843,6209702_7,64924,Santa Prisca
46844,6210083_1,58710,Nevoruss
46845,6215709_2,54747,Axphain
46846,635053_1,1909,Glubbdubdrib
46847,637170_1,36967,Yerba
46848,655792_3,33420,Poictesme
46849,663869_1,32815,Bandaria
46850,694000_1,15800,Elbonia
46851,69469_1,3082,Holy Britannian Empire
46852,716358_2,5002,Edonia
46853,737437_1,3173,Kangan
46854,795828_1,36063,Gondal
46855,817555_1,40521,Fook Island
46856,831685_1,6306,Fook Island
46857,831710_1,5052,Fook Island
46858,846360_1,7004,Naruba
46859,874606_1,31890,Rolisica
46860,891131_1,61937,Cobra Island
46861,923093_1,65015,Patusan
46862,938095_1,34342,Sokovia
